filename,title,rating,ship,language,category,lovers,wordcount,published,hits,freeform_tags
32_1.txt,Proper Party Etiquette,explicit,none,English,none,Draco Malfoy/Hermione Granger,3594,missing data,missing data,none
32_2.txt,An Unexpected Encounter,notrated,none,English,multi,Draco Malfoy/Hermione Granger,2200,missing data,missing data,none
32_3.txt,like slow spinning redemption,explicit,none,English,het,Kylo Ren/Rey,8436,missing data,missing data,none
32_4.txt,Neutral,notrated,none,English,het,Draco Malfoy/Original Female Character(s),99798,missing data,missing data,none
32_5.txt,Opposites,mature,none,English,het,Original Female Character(s)/Severus Snape,1719,missing data,missing data,none
32_6.txt,The Shadow and The Soul,mature,none,English,het,Hermione Granger/Severus Snape,41721,missing data,missing data,none
32_7.txt,Harriet Potter: What it is like to be a witch,explicit,none,English,het,Cedric Diggory/Harry Potter,268003,missing data,missing data,none
32_8.txt,Saviour's Salvation,teen,none,English,slash,Draco Malfoy/Harry Potter,79848,missing data,missing data,none
32_9.txt,break my heart,notrated,none,English,femslash,Jung Jinsol | Jinsoul/Kim Jungeun | Kim Lip,7463,missing data,missing data,none
32_10.txt,We Were Electrified,mature,none,English,multi,Narcissa Black Malfoy/Rodolphus Lestrange,2209,missing data,missing data,none
32_11.txt,Becoming a Hero,mature,none,English,multi,Harry Potter/Hermione Granger,93901,missing data,missing data,none
32_12.txt,Спрятанное,teen,none,Русский,slash,Draco Malfoy/Harry Potter,826,missing data,missing data,none
32_13.txt,【德哈DMHP】暗度陈仓（下),notrated,none,中文,slash,Draco Malfoy/Harry Potter,5069,missing data,missing data,none
32_14.txt,Spring's Bloom,mature,none,English,slash,Harry Potter/Severus Snape,6775,missing data,missing data,none
32_15.txt,Starstruck,teen,none,English,gen,James Potter/Severus Snape,9023,missing data,missing data,none
32_16.txt,Shaping The Present (With a black and silver stare),notrated,none,English,multi,Albus Dumbledore/Gellert Grindelwald,88739,missing data,missing data,none
32_17.txt,Her,explicit,none,English,het,Original Female Character(s)/Tom Riddle,16871,missing data,missing data,none
32_18.txt,Cough Syrup,notrated,none,English,multi,Draco Malfoy/Harry Potter,8331,missing data,missing data,none
32_19.txt,Coming Up Green,general,none,English,slash,Neville Longbottom/Seamus Finnigan,100,missing data,missing data,none
32_20.txt,never coming home (the fallen fifty and the ones they left behind),general,none,English,gen,none,379,missing data,missing data,none
33_1.txt,Fleur de Moly,explicit,none,Français,multi,Newt Scamander/Original Percival Graves,52404,missing data,missing data,none
33_2.txt,I Could Cry Power,explicit,none,English,het,none,9084,missing data,missing data,none
33_3.txt,Dark Idiosyncrasies,explicit,none,English,multi,Devil&#39;s Snare/Severus Snape,25653,missing data,missing data,none
33_4.txt,Harry Potter and the Secret in the Library,explicit,none,English,slash,Draco Malfoy/Harry Potter,11687,missing data,missing data,none
33_5.txt,Cops and Wolves,teen,none,English,multi,Jules Callaghan/Sam Braddock,6730,missing data,missing data,none
33_6.txt,You've Got This,general,none,English,slash,Draco Malfoy/Harry Potter,100,missing data,missing data,none
33_7.txt,The Phoenix Potion,teen,none,English,het,Draco Malfoy/Hermione Granger,45869,missing data,missing data,none
33_8.txt,Il ne me manque qu'une chose,mature,none,Français,slash,Draco Malfoy/Harry Potter,586,missing data,missing data,none
33_9.txt,The World is Our Oyster,notrated,none,English,het,Ginny Weasley/Harry Potter,65868,missing data,missing data,none
33_10.txt,What Hermione Needs is a Friend,general,none,English,gen,Hermione Granger/Original Character(s),2417,missing data,missing data,none
33_11.txt,Choosing Your Quaratine Partner,general,none,English,slash,Draco Malfoy/Harry Potter,885,missing data,missing data,none
33_12.txt,Your heart's desire,mature,none,English,gen,Lily Evans Potter/Regulus Black,7444,missing data,missing data,none
33_13.txt,Ineffable Husbands Multiverse gel bracelets,teen,none,English,slash,Aziraphale/Crowley (Good Omens),3603,missing data,missing data,none
33_14.txt,Ice Rain,teen,none,English,multi,none,1946,missing data,missing data,none
33_15.txt,The Poisoned Apple,teen,none,English,multi,Hermione Granger/Severus Snape,29306,missing data,missing data,none
33_16.txt,Hearts Unchanging,general,none,English,multi,Original Female Character/Original Female Character,14081,missing data,missing data,none
33_17.txt,Cooperation (when required),teen,none,English,slash,Harry Potter/Tom Riddle,2165,missing data,missing data,none
33_18.txt,Канатоходец на ветру,mature,none,Русский,slash,Harry Potter/Severus Snape,6108,missing data,missing data,none
33_19.txt,Blue Blood,mature,none,English,gen,Aren (OFC)/Severus Snape,19687,missing data,missing data,none
33_20.txt,Easter Break,teen,none,English,het,Reader/Remus Lupin,3274,missing data,missing data,none
34_1.txt,phoenix tears (heal everything),explicit,none,English,multi,Harry Potter/Undisclosed,5395,missing data,missing data,none
34_2.txt,Unexpected,general,none,English,het,Gideon Prewett/Hermione Granger,288,missing data,missing data,none
34_3.txt,Nice and Cozy,teen,none,English,slash,Gellert Grindelwald/Newt Scamander,5584,missing data,missing data,none
34_4.txt,"Not Light or Dark, Good or Bad, simply Shades of Grey",mature,none,English,multi,Original Female Character/Original Male Character,28240,missing data,missing data,none
34_5.txt,Into the Diary,mature,none,English,slash,Harry Potter/Tom Riddle,54636,missing data,missing data,none
34_6.txt,Everything Has Changed (and now I can't tell what matters),general,none,English,gen,none,25195,missing data,missing data,none
34_7.txt,We could be immortals,teen,none,Français,het,Draco Malfoy/Hermione Granger,45315,missing data,missing data,none
34_8.txt,Harry Potter and the Heir of Slytherin,general,none,English,none,Draco Malfoy/Harry Potter,2591,missing data,missing data,none
34_9.txt,The Levees Are Breaking,teen,none,English,het,none,895,missing data,missing data,none
34_10.txt,Memory box,general,none,English,multi,Remus Lupin/Severus Snape,1149,missing data,missing data,none
34_11.txt,Dobby's Deceit,notrated,none,English,multi,Harry Potter/Hermione Granger,346589,missing data,missing data,none
34_12.txt,Sabotage,mature,none,English,multi,Rose Weasley/Scorpius Malfoy,93432,missing data,missing data,none
34_13.txt,A different voyage,teen,none,English,het,Caspian (Narnia)/Original Female Character(s),16830,missing data,missing data,none
34_14.txt,"Mehr als Freunde, enger als Brüder",explicit,none,Deutsch,slash,Albus Dumbledore/Newt Scamander,36691,missing data,missing data,none
34_15.txt,The Boggart,notrated,none,English,none,none,1536,missing data,missing data,none
34_16.txt,Awaken,general,none,English,het,Hermione Granger/Lucius Malfoy,1095,missing data,missing data,none
34_17.txt,See the Forest for the Trees,teen,none,English,gen,none,10138,missing data,missing data,none
34_18.txt,"consumed, obsessed, and attached",explicit,none,English,het,Draco Malfoy/Hermione Granger,2412,missing data,missing data,none
34_19.txt,The Beginning,notrated,none,English,none,none,1468,missing data,missing data,none
34_20.txt,Of 8th years and mermen,explicit,none,English,slash,Draco Malfoy/Harry Potter,8837,missing data,missing data,none
35_1.txt,When I Was Older,mature,none,English,slash,Draco Malfoy/Harry Potter,32564,missing data,missing data,none
35_2.txt,Impish Legacies (Book One),general,none,English,none,none,3283,missing data,missing data,none
35_3.txt,Dating and Multitasking,teen,none,English,het,Jane Foster/Theodore Nott,964,missing data,missing data,none
35_4.txt,The Three Brothers: Book One,teen,none,English,multi,none,115631,missing data,missing data,none
35_5.txt,Hubris | Tom Riddle Imagines,notrated,none,English,multi,Reader/Tom Riddle | Voldemort,3710,missing data,missing data,none
35_6.txt,A Mother's Love,mature,none,English,het,none,2480,missing data,missing data,none
35_7.txt,The Life in His Arms,teen,none,English,multi,Draco Malfoy/Harry Potter,3201,missing data,missing data,none
35_8.txt,Lost to Darkness,teen,none,English,het,none,39989,missing data,missing data,none
35_9.txt,The If and Impossible,general,none,English,het,Ginny Weasley/Tom Riddle,100,missing data,missing data,none
35_10.txt,The Kiss of Two Broken Souls,mature,none,English,het,Draco Malfoy/Hermione Granger,15957,missing data,missing data,none
35_11.txt,Man of Pleasure,notrated,none,English,multi,none,591,missing data,missing data,none
35_12.txt,A Friend to Government Pigs,teen,none,English,gen,none,40446,missing data,missing data,none
35_13.txt,On Behalf of Lily Luna Potter,general,none,English,none,Ginny Weasley/Harry Potter,737,missing data,missing data,none
35_14.txt,Seamus's Lucky Charms,mature,none,English,gen,none,1264,missing data,missing data,none
35_15.txt,For A Lifetime,mature,none,English,het,Draco Malfoy/Hermione Granger,107801,missing data,missing data,none
35_16.txt,Утраченное искусство хранить секреты (The Lost Art of Keeping a Secret),explicit,none,Русский,slash,James Potter/Sirius Black,5288,missing data,missing data,none
35_17.txt,Bellatrix's Sleepless Nights,teen,none,English,femslash,Bellatrix Black Lestrange/Hermione Granger,1307,missing data,missing data,none
35_18.txt,An Introduction to Owl Post,explicit,none,English,het,Harry Potter/Jane Foster (Marvel),1258,missing data,missing data,none
35_19.txt,Hide The Basilisk,mature,none,English,het,Draco Malfoy/Hermione Granger,1258,missing data,missing data,none
35_20.txt,Tower Indigo,mature,none,English,gen,none,16339,missing data,missing data,none
36_1.txt,Tower Indigo,mature,none,English,gen,none,16339,missing data,missing data,none
36_2.txt,Blood Ties and Betrayal: Book Two,explicit,none,English,het,Original Female Character(s)/Severus Snape,5811,missing data,missing data,none
36_3.txt,Hermitcraft Harry Potter AU,general,none,English,multi,Grian/Mumbo Jumbo,7684,missing data,missing data,none
36_4.txt,Yet Another Year One AU,teen,none,English,gen,Harry Potter/Tom Riddle | Voldemort,2082,missing data,missing data,none
36_5.txt,What Did You Say?,general,none,English,slash,Draco Malfoy/Harry Potter,735,missing data,missing data,none
36_6.txt,Demons’ll Charm You With A Smile,mature,none,English,multi,Bellatrix Black Lestrange/Hermione Granger,9304,missing data,missing data,none
36_7.txt,And Then There Were Two,notrated,none,English,het,James Potter/Lily Evans Potter,4765,missing data,missing data,none
36_8.txt,Шестая ложь Ремуса Люпина (Six Lies Remus Lupin Never Told),teen,none,Русский,slash,Remus Lupin/Sirius Black,3952,missing data,missing data,none
36_9.txt,Too Short to be a Siren (I'm still wary),notrated,none,English,multi,Harry Potter/Tony Stark,55312,missing data,missing data,none
36_10.txt,Can't Feel That Way,general,none,English,het,Draco Malfoy/Hermione Granger,1879,missing data,missing data,none
36_11.txt,Which Merely That Is,mature,none,English,slash,Draco Malfoy/Harry Potter,3576,missing data,missing data,none
36_12.txt,Reweave Fate,teen,none,English,multi,Loki (Marvel)/Ron Weasley (family),44026,missing data,missing data,none
36_13.txt,Scars on our Souls,notrated,none,English,het,Original Female Character(s)/Tom Riddle,4288,missing data,missing data,none
36_14.txt,"The Adventures of Harry, Jaden and Neville: Philosopher's Stone",mature,none,English,multi,Akagi Touma/Aoi Itsuki,6565,missing data,missing data,none
36_15.txt,a mass of tangles and knots,general,none,English,slash,Albus Dumbledore/Gellert Grindelwald,100,missing data,missing data,none
36_16.txt,Greed | The Cost of a Collection,mature,none,English,slash,Draco Malfoy/Harry Potter,7539,missing data,missing data,none
36_17.txt,Celtic Mishaps,notrated,none,English,multi,Harry Potter/Severus Snape,2602,missing data,missing data,none
36_18.txt,A Strange Sort of Fate,teen,none,English,het,none,46908,missing data,missing data,none
36_19.txt,All Right,explicit,none,English,het,Draco Malfoy/Hermione Granger,1350,missing data,missing data,none
36_20.txt,sweet creature (you bring me home),general,none,English,slash,Draco Malfoy/Harry Potter,9043,missing data,missing data,none
37_1.txt,All Right,explicit,none,English,het,Draco Malfoy/Hermione Granger,1350,missing data,missing data,none
37_2.txt,"Hand in Hand, Dream in Dream",general,none,English,slash,Harry Potter/Voldemort,100,missing data,missing data,none
37_3.txt,Blessed,general,none,English,multi,Draco Malfoy/Harry Potter,100,missing data,missing data,none
37_4.txt,Protectors of the Cup,teen,none,English,gen,none,868,missing data,missing data,none
37_5.txt,Stay Alive For Now,teen,none,English,multi,Cedric Diggory/Harry Potter,104887,missing data,missing data,none
37_6.txt,non-binary neville with a toad!,general,none,English,other,none,0,missing data,missing data,none
37_7.txt,"I'm not your Omega, You're not my Alpha",explicit,none,English,slash,Harry Potter/Neville Longbottom,11190,missing data,missing data,none
37_8.txt,Quarantined,explicit,none,English,slash,Draco Malfoy/Harry Potter,20524,missing data,missing data,none
37_9.txt,Friday Night at the Cackling Cat,teen,none,English,multi,Draco Malfoy/Harry Potter,1861,missing data,missing data,none
37_10.txt,A Fresh Poison Each Week,notrated,none,English,slash,Harry Potter/Tom Riddle | Voldemort,3349,missing data,missing data,none
37_11.txt,Loving a Bibliophile,teen,none,English,multi,Fred Weasley II/Original Female Character(s),28157,missing data,missing data,none
37_12.txt,Tainted Core,notrated,none,English,multi,Draco Malfoy/Harry Potter,10654,missing data,missing data,none
37_13.txt,Limerencia,teen,none,Español,het,Merope Gaunt/Tom Riddle Sr.,1253,missing data,missing data,none
37_14.txt,unbreakable,notrated,none,English,multi,Dorcas Meadowes/Regulus Black,2475,missing data,missing data,none
37_15.txt,[Newt/Theseus] 怨念,mature,none,中文,slash,Newt Scamander/Theseus Scamander,1253,missing data,missing data,none
37_16.txt,Ours is the Fury,notrated,none,Français,multi,Cersei Lannister/Robert Baratheon,1328,missing data,missing data,none
37_17.txt,Manifestum magi,mature,none,Русский,multi,Cormoran Strike/Robin Ellacott,18685,missing data,missing data,none
37_18.txt,Can someone help me,notrated,none,English,slash,Harry Potter/Tom Riddle,23,missing data,missing data,none
37_19.txt,Friend Since Birth,notrated,none,English,none,none,102435,missing data,missing data,none
37_20.txt,[无差]Away Childish Things 长大成人（授权翻译）,teen,none,中文,slash,Draco Malfoy/Harry Potter,201499,missing data,missing data,none
38_1.txt,Husband Dearest,mature,none,English,slash,Harry Potter/Tom Riddle,876,missing data,missing data,none
38_2.txt,in the multitude of universes,teen,none,English,het,Draco Malfoy/Hermione Granger,3881,missing data,missing data,none
38_3.txt,Five times in which Karl and Albus share clothes (and one time that they don't),notrated,none,English,slash,Albus Severus Potter/Karl Jenkins,3895,missing data,missing data,none
38_4.txt,Ancient is the Love of Life,teen,none,English,gen,Death/Harry Potter,26304,missing data,missing data,none
38_5.txt,Just keep breathing,teen,none,English,multi,Draco Malfoy/Harry Potter,55645,missing data,missing data,none
38_6.txt,Yours for the Night,mature,none,English,slash,Marcus Flint/Oliver Wood,520,missing data,missing data,none
38_7.txt,Out of the Depths,teen,none,English,gen,none,18228,missing data,missing data,none
38_8.txt,В следующий раз (Next Time),explicit,none,Русский,slash,James Potter/himself,2445,missing data,missing data,none
38_9.txt,Hermione's Journey,mature,none,Français,multi,Draco Malfoy/Harry Potter,12874,missing data,missing data,none
38_10.txt,Delectable,explicit,none,English,slash,Harry Potter/Severus Snape,23739,missing data,missing data,none
38_11.txt,【授权翻译】Graveyard Valentine 墓地情人节,general,none,中文,het,Draco Malfoy/Hermione Granger,13546,missing data,missing data,none
